square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari,avg_conditions_per_zone,avg_square_meters_per_zone,avg_bedrooms_per_zone,avg_bathrooms_per_zone,avg_other_rooms_per_zone,avg_price_per_square_meter_zone,zone_rank,availability_year_not_available_per_zone_perc,availability_year_2024_per_zone_perc,availability_year_2023_per_zone_perc,availability_year_2022_per_zone_perc,availability_instant_per_zone_perc,availability_year_2015_per_zone_perc,availability_year_2016_per_zone_perc,availability_year_2020_per_zone_perc,availability_year_2025_per_zone_perc,availability_year_not_available_per_contract_perc,availability_year_2024_per_contract_perc,availability_year_2023_per_contract_perc,availability_year_2022_per_contract_perc,availability_instant_per_contract_perc,availability_year_2015_per_contract_perc,availability_year_2016_per_contract_perc,availability_year_2020_per_contract_perc,availability_year_2025_per_contract_perc,sqm_x_zone_rank,sqm_x_condition,floor_x_no_elevator,bedrooms_x_zone_rank,sqm_x_high_efficiency
208.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchenette",3,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,porta venezia,0,5,0,0,1,3,0,0,1,0,400.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.884613398353212,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316,1.7924528301886793,80.18867924528301,1.490566037735849,1.4150943396226414,0.9433962264150944,30.049953257418785,27.0,0.8490566037735849,0.1509433962264151,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5616.0,416.0,0,81.0,0.0
210.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,brera,0,6,0,0,1,2,0,0,0,1,500.0,0,45.4715187,9.1877351,0.8762462405717322,0.4588898060976346,5.026708274176282,1.899319136209619,0.9837789878525532,0.9084534194508276,0.9974877808533208,2.2997211403111595,2.098011289184901,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299,1.7777777777777777,99.27777777777777,1.4444444444444444,1.5,1.2222222222222223,44.69743272456833,5.0,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,1050.0,420.0,0,10.0,0.0
48.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,parco trotter,0,1,0,0,0,2,0,0,0,1,100.0,0,45.4944959,9.2241994,4.206285255642196,4.041356200879702,8.02289131137029,1.9703501416722755,4.754758896952606,4.421640392233612,2.945294123865473,6.1219189186329,5.630953984721167,5.772013206316402,2.3983514012189606,2.881406622376082,3.278289585446006,4.59067390820788,1.8,50.5,1.2,1.1,0.7,26.899299631733335,46.0,0.7,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,2208.0,96.0,1,46.0,0.0
45.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,famagosta,0,-1,1,0,0,1,0,0,0,1,135.0,0,45.4368888,9.1681331,3.557744246130901,3.792466805064368,5.736767469511063,5.983740166131922,3.5484060831882736,4.084931076021843,4.832939789146371,2.3142919290999706,3.735730047210132,4.381247028672331,5.754007113360317,5.433559985885669,5.106109635915522,3.3075148991883663,1.7857142857142858,54.5,1.2142857142857142,0.9285714285714286,0.7857142857142857,24.252576863899044,65.0,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,2925.0,90.0,-1,65.0,0.0
95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen nook",2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,vercelli - wagner,0,2,0,0,1,6,0,1,0,0,200.0,0,45.46680822960684,9.15901130760179,2.58087127602902,2.3711183609451694,3.009491713915492,3.973448482233541,1.3332300598974072,1.524436991381097,3.295982525934148,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657,1.6071428571428572,92.53571428571429,1.6428571428571428,1.3928571428571428,1.0357142857142858,26.23775162249206,49.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4655.0,190.0,0,98.0,95.0
50.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,crescenzago,0,3,0,0,1,6,0,1,0,0,100.0,0,45.5094512,9.2475983,6.646465152568084,6.502413779776784,10.246475244912252,4.424039557064559,7.217387444652536,6.8656974942372,5.401180139284298,8.58985543616994,8.05071503174671,8.128105964730532,4.825342232486253,5.296770919592744,5.698825327722775,7.054621763477849,1.4166666666666667,56.083333333333336,1.0833333333333333,1.0,0.9166666666666666,24.499860784310343,62.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,3100.0,100.0,0,62.0,50.0
65.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,città studi,0,3,0,0,1,1,0,0,0,1,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.950399119252964,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.666140956573612,1.7386363636363635,73.2840909090909,1.5454545454545454,1.2159090909090908,0.8295454545454546,24.409581328684194,63.0,0.8863636363636364,0.11363636363636363,0.0,0.0,0.7159090909090909,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4095.0,130.0,0,63.0,0.0
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,centrale,0,4,0,0,1,5,0,0,1,0,120.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.0145595418935688,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.4926166801691354,0.9686483273545774,1.3446434022490918,2.7181462663009417,1.7692307692307692,74.40384615384616,1.4807692307692308,1.2884615384615385,0.9038461538461539,30.191447011261396,26.0,0.6923076923076923,0.17307692307692307,0.0,0.1346153846153846,0.46153846153846156,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1430.0,110.0,0,26.0,0.0
100.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bignami - ponale,0,5,0,0,1,3,0,0,1,0,250.0,0,45.52435114311696,9.210815545874327,6.849303426115975,6.531809066604147,8.498231583431178,4.43810648650035,6.796269689636032,6.293668358720516,5.642151593247553,8.20355160582094,7.177901741423464,6.958622816901056,4.557795134391598,4.845552741336107,5.180469070158476,6.976253202814134,1.75,67.5,1.25,1.0,1.0,24.248410784265637,66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,6600.0,200.0,0,132.0,0.0
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms, open kitchen",1,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,giambellino,0,-1,1,0,0,1,0,0,0,1,100.0,0,45.4491788,9.1440266,4.090189080439159,4.086595088994629,3.5805344114491686,6.072250443084349,3.2770519623623424,3.669362552718976,5.172401030959029,1.9464322647570629,2.673034561523477,3.0342500094495986,5.697782955261565,5.25536766215324,4.858536335192785,3.531502891765144,1.9,63.575,1.3,1.225,0.775,23.833933735801963,71.0,0.7,0.3,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3905.0,110.0,-1,71.0,0.0
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,carrobbio,0,1,0,0,0,5,0,0,1,0,0.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548885,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096,1.8392857142857142,102.05357142857143,1.7857142857142858,1.5892857142857142,1.0892857142857142,36.959755336005216,11.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,550.0,100.0,1,22.0,0.0
68.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,duomo,0,2,0,0,1,1,0,0,0,1,150.0,0,45.4641385,9.1885548,0.2606399942850796,0.3860942593376997,5.271907202234501,2.561038948909048,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.3874505167708655,1.9583333333333333,108.02083333333333,1.7291666666666667,1.6875,1.0,50.585275627057094,2.0,0.8333333333333334,0.14583333333333334,0.020833333333333332,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,136.0,204.0,0,2.0,0.0
74.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,casoretto,0,4,0,0,1,1,0,0,0,1,200.0,0,45.4885214,9.2273953,3.8698881263735303,3.769544212419478,8.145829467869156,1.9436296950001788,4.59562855373037,4.3319194799352045,2.668320001340479,5.899607242816112,5.573923203898771,5.801194329869121,2.417615352629851,2.898476409650598,3.2694520020858007,4.328411116022217,1.75,67.5,1.25,1.0833333333333333,0.9166666666666666,21.552673943381183,97.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,7178.0,148.0,0,97.0,0.0
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,buenos aires,0,3,0,0,1,1,0,0,0,1,66.0,0,45.477891,9.2129012,2.236287353500709,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.899667263059808,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524,1.793103448275862,76.08620689655173,1.4482758620689655,1.2758620689655173,0.9310344827586207,29.265214426693678,30.0,0.7241379310344828,0.27586206896551724,0.0,0.0,0.603448275862069,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,1800.0,120.0,0,30.0,0.0
40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 room, 3+ bathrooms, open kitchen",1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cimiano,0,3,0,0,0,1,0,0,0,1,125.0,0,45.5011666,9.2446195,5.813179957002983,5.700659977563431,9.74763785139722,3.7169422579548206,6.479088569276238,6.167036705655567,4.596450274977483,7.8179443334956416,7.383953430343381,7.525721980821493,4.15330717784674,4.637064196859973,5.03312290146317,6.258136610971235,1.5625,52.875,1.0625,1.125,0.75,18.65631272001374,117.0,1.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4680.0,80.0,3,117.0,0.0
90.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,vincenzo monti,0,5,0,0,1,3,0,0,1,0,350.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003,1.9230769230769231,111.6923076923077,1.8846153846153846,1.6538461538461537,1.1538461538461537,30.37930547372031,23.0,0.8076923076923077,0.19230769230769232,0.0,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2070.0,180.0,0,46.0,0.0
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,repubblica,0,3,0,0,1,2,0,0,0,1,300.0,0,45.4794372,9.1979411,1.758806739983205,1.4791727139123638,5.769646210302571,0.717462064078707,2.1123407113739865,1.823597326729664,0.6046545724091428,3.482583674325217,3.068678131742437,3.347098723403385,0.5728455022883316,0.6699834858062881,0.8759181797090618,1.994051467347949,1.8333333333333333,102.94444444444444,1.8333333333333333,1.6666666666666667,1.0555555555555556,28.06521134925749,40.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,2200.0,110.0,0,40.0,0.0
40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,brera,0,5,0,0,1,4,0,0,1,0,120.0,0,45.4715187,9.1877351,0.8762462405717322,0.4588898060976346,5.026708274176282,1.899319136209619,0.9837789878525532,0.9084534194508276,0.9974877808533208,2.2997211403111595,2.098011289184901,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299,1.7777777777777777,99.27777777777777,1.4444444444444444,1.5,1.2222222222222223,44.69743272456833,5.0,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,200.0,80.0,0,5.0,0.0
56.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,centrale,0,3,0,0,0,5,0,0,1,0,0.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.0145595418935688,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.4926166801691354,0.9686483273545774,1.3446434022490918,2.7181462663009417,1.7692307692307692,74.40384615384616,1.4807692307692308,1.2884615384615385,0.9038461538461539,30.191447011261396,26.0,0.6923076923076923,0.17307692307692307,0.0,0.1346153846153846,0.46153846153846156,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,1456.0,112.0,3,26.0,0.0
53.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,washington,0,-1,1,0,1,1,0,0,0,1,200.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.696435212382813,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.236605871754201,2.163055341358443,1.872340425531915,74.17021276595744,1.5106382978723405,1.3404255319148937,0.9361702127659575,24.231225577895664,67.0,0.851063829787234,0.14893617021276595,0.0,0.0,0.7446808510638298,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3551.0,106.0,0,67.0,0.0
130.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, semi-habitable kitchen",2,1,2,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,centrale,0,3,0,0,1,3,0,0,1,0,300.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.0145595418935688,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.4926166801691354,0.9686483273545774,1.3446434022490918,2.7181462663009417,1.7692307692307692,74.40384615384616,1.4807692307692308,1.2884615384615385,0.9038461538461539,30.191447011261396,26.0,0.6923076923076923,0.17307692307692307,0.0,0.1346153846153846,0.46153846153846156,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3380.0,130.0,0,52.0,0.0
93.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,corso genova,0,2,0,0,1,1,0,0,0,1,240.0,0,45.4568538,9.1749831,1.5514229586466346,1.637404166136079,4.629595026636018,3.8011427352615046,1.277659556859474,1.8176481567454004,2.7394636482122143,0.7161198179269732,1.837070034584628,2.5532312588239856,3.5212076940531825,3.169309176150653,2.828798240997882,1.0917596823714546,1.7619047619047619,73.57142857142857,1.5714285714285714,1.2857142857142858,0.7857142857142857,30.678384683954672,22.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2046.0,93.0,0,44.0,0.0
81.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,vercelli - wagner,0,3,0,0,1,6,0,1,0,0,210.0,0,45.46680822960684,9.15901130760179,2.58087127602902,2.3711183609451694,3.009491713915492,3.973448482233541,1.3332300598974072,1.524436991381097,3.295982525934148,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657,1.6071428571428572,92.53571428571429,1.6428571428571428,1.3928571428571428,1.0357142857142858,26.23775162249206,49.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3969.0,162.0,0,49.0,81.0
20.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,città studi,0,5,0,0,1,1,0,0,0,1,50.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.950399119252964,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.666140956573612,1.7386363636363635,73.2840909090909,1.5454545454545454,1.2159090909090908,0.8295454545454546,24.409581328684194,63.0,0.8863636363636364,0.11363636363636363,0.0,0.0,0.7159090909090909,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,1260.0,20.0,0,63.0,0.0
127.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, open kitchen",3,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,montenero,0,4,0,0,0,5,0,0,1,0,0.0,0,45.5513532,9.2090518,9.78293321559214,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824,1.7049180327868851,82.31147540983606,1.7540983606557377,1.2459016393442623,0.8688524590163934,28.216772874105132,39.0,0.7704918032786885,0.18032786885245902,0.04918032786885246,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,4953.0,254.0,4,117.0,0.0
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,duomo,0,5,0,0,1,3,0,0,1,0,400.0,0,45.4641385,9.1885548,0.2606399942850796,0.3860942593376997,5.271907202234501,2.561038948909048,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.3874505167708655,1.9583333333333333,108.02083333333333,1.7291666666666667,1.6875,1.0,50.585275627057094,2.0,0.8333333333333334,0.14583333333333334,0.020833333333333332,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,200.0,200.0,0,4.0,0.0
165.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 rooms, 1 bathroom, kitchen diner",5,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,san siro,0,1,0,0,1,3,0,0,1,0,400.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.0065046065491704,6.207971505392161,4.20130474117329,4.120820655035372,5.941419799129847,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874,1.7619047619047619,85.35714285714286,1.8095238095238095,1.3095238095238095,0.9523809523809523,23.776617782613073,73.0,0.8809523809523809,0.09523809523809523,0.0,0.023809523809523808,0.7142857142857143,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,12045.0,330.0,0,365.0,0.0
