square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
58.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,montenero,0,-1.0,1,0,1,1,0,0,0,1,222.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,martini - insubria,0,3.0,0,0,0,1,0,0,0,1,120.0,0,45.45491426708675,9.220614327406476,2.4663236763949445,2.8114949169696906,7.967489709695982,3.596247020732472,3.7875911478456965,4.006456509904229,2.6811937870136933,4.280659713025737,4.9533294795644345,5.564827275618067,3.777260044120937,3.8850085229201765,3.905296471486955,3.0784252915881316
50.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,isola,0,1.0,0,0,0,3,0,0,1,0,80.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
90.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,città studi,0,2.0,0,0,1,2,0,0,0,1,200.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
105.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,sempione,0,4.0,0,0,1,4,0,0,1,0,400.0,0,45.4771041,9.1701771,2.2198055901959766,1.83645375739965,3.6050964813509276,2.701005705892826,1.0758450505191446,0.6487874363440276,2.3439680219813144,2.1900881319110574,1.0625883684294737,1.1681103492039548,2.2419733812094322,1.7557546049834505,1.3696355396508415,1.743584527569477
70.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,pasteur,0,3.0,0,0,1,1,0,0,0,1,150.0,0,45.4902857,9.2179293,3.540411048602592,3.3666014208298396,7.448976626926387,1.311200647130661,4.082357105847621,3.7604665407444777,2.2738013816313143,5.445496015099361,4.980272683869565,5.1509988425832,1.7589599064968584,2.2453149526538465,2.6354753988959967,3.914747602279766
97.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,san siro,0,3.0,0,0,1,1,0,0,0,1,250.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.006504606549170423,6.207971505392161,4.20130474117329,4.120820655035372,5.9414197991298465,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874
55.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,isola,1,4.0,0,0,1,1,0,0,0,1,0.0,0,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,2,tre castelli - faenza,0,3.0,0,0,0,1,0,0,0,1,0.0,0,45.43872507801258,9.144665859243622,4.64717106993466,4.738665696918096,4.670921035697742,6.854386795555026,4.098088348657278,4.557467936621391,5.842960185886446,2.6758932403825173,3.711622070194385,4.1492479487842,6.52309795758166,6.1123990473023655,5.729164544889167,4.183235801445815
95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,maggiolina,0,3.0,0,0,1,1,0,0,0,1,167.0,0,45.4926428,9.2009254,3.240260149256942,2.9303057960897734,6.212713397054112,0.8859651639847771,3.33137441697009,2.892205213715859,2.0538329637122232,4.755906285265127,4.002219093355581,4.039091632542025,0.9541083387790392,1.3169020285856683,1.7046848704478705,3.399747384896588
80.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,cadorna - castello,0,4.0,0,0,1,4,0,0,1,0,184.0,0,45.4683729,9.1773559,1.2252090473456658,0.9434058980803475,4.3026675776940575,2.7109352755153404,0.10815077485951333,0.5397704560475628,1.8765738830903143,1.4920932246119203,1.2970630065125008,1.874065969949788,2.3568647230524666,1.9487914817734184,1.5774623990518462,0.6459413438969926
60.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,pezzotti - meda,0,4.0,0,0,1,1,0,0,0,1,250.0,0,45.441109223284855,9.181472931926082,2.693070292701169,3.005450820028227,6.0889559787901355,5.142243080725419,3.056333536925224,3.587874627328945,3.9501044619199135,2.2046652265586086,3.6007560564626244,4.3075306257327375,4.976800477942004,4.721369844918578,4.442784297677074,2.6149189180977435
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,indipendenza,0,5.0,0,0,1,4,0,0,1,0,334.0,0,45.4274509,9.3098024,10.064955773479069,10.397838741677493,15.553299064029952,10.489975006243567,11.386478249734408,11.586955746587305,10.021716447109178,11.720192412763122,12.546014149244671,13.163734686915477,10.855077871935505,11.1355349371982,11.278513793884983,10.673932023223436
49.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, kitchen nook",1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,ortica,0,0.0,0,0,0,1,0,0,0,1,0.0,0,45.4708158,9.2409345,3.894306103655265,4.035099556804791,9.156914215775727,3.340103035245674,5.073421492596114,5.044744417841724,3.217721078806596,6.034534297195131,6.241000659469874,6.68586998039211,3.756523346372074,4.120123458316469,4.359509392869021,4.5225509698827935
48.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom, kitchen diner",1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,cimiano,0,0.0,0,0,0,4,0,0,1,0,100.0,0,45.5011666,9.2446195,5.8131799570029825,5.700659977563431,9.74763785139722,3.7169422579548206,6.479088569276238,6.167036705655567,4.596450274977483,7.8179443334956416,7.383953430343381,7.525721980821493,4.15330717784674,4.637064196859973,5.03312290146317,6.258136610971235
208.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchenette",3,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,porta venezia,0,5.0,0,0,1,3,0,0,1,0,400.0,0,45.4742821,9.2052265,1.5289856912310908,1.442957997549635,6.350676411450044,1.1834320143266392,2.375556196175709,2.2568537612262523,0.4116144305805233,3.583810655998631,3.4870754162741764,3.8846133983532116,1.311907781407383,1.472872161532855,1.6065647606849147,2.000425962021316
210.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,brera,0,6.0,0,0,1,2,0,0,0,1,500.0,0,45.4715187,9.1877351,0.8762462405717322,0.45888980609763463,5.026708274176282,1.8993191362096187,0.9837789878525532,0.9084534194508275,0.9974877808533209,2.2997211403111595,2.0980112891849014,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299
48.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,parco trotter,0,1.0,0,0,0,2,0,0,0,1,100.0,0,45.4944959,9.2241994,4.206285255642196,4.041356200879702,8.02289131137029,1.9703501416722755,4.754758896952606,4.421640392233612,2.945294123865473,6.1219189186328995,5.630953984721167,5.772013206316402,2.3983514012189606,2.881406622376082,3.278289585446006,4.59067390820788
45.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,famagosta,0,-1.0,1,0,0,1,0,0,0,1,135.0,0,45.4368888,9.1681331,3.5577442461309006,3.7924668050643677,5.736767469511063,5.983740166131922,3.5484060831882736,4.084931076021843,4.832939789146371,2.3142919290999706,3.7357300472101316,4.381247028672331,5.754007113360317,5.433559985885669,5.106109635915522,3.3075148991883663
95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen nook",2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,vercelli - wagner,0,2.0,0,0,1,6,0,1,0,0,200.0,0,45.46680822960684,9.15901130760179,2.5808712760290193,2.3711183609451694,3.009491713915492,3.9734484822335405,1.3332300598974072,1.524436991381097,3.2959825259341478,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657
50.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,crescenzago,0,3.0,0,0,1,6,0,1,0,0,100.0,0,45.5094512,9.2475983,6.646465152568084,6.502413779776784,10.246475244912252,4.4240395570645585,7.217387444652536,6.8656974942372,5.401180139284298,8.58985543616994,8.05071503174671,8.128105964730532,4.825342232486253,5.296770919592744,5.6988253277227745,7.054621763477849
65.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,città studi,0,3.0,0,0,1,1,0,0,0,1,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,centrale,0,4.0,0,0,1,5,0,0,1,0,120.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
100.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bignami - ponale,0,5.0,0,0,1,3,0,0,1,0,250.0,0,45.52435114311696,9.210815545874327,6.849303426115975,6.531809066604147,8.498231583431178,4.43810648650035,6.7962696896360315,6.293668358720516,5.642151593247553,8.20355160582094,7.177901741423464,6.958622816901056,4.557795134391598,4.845552741336107,5.180469070158476,6.976253202814134
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms, open kitchen",1,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,giambellino,0,-1.0,1,0,0,1,0,0,0,1,100.0,0,45.4491788,9.1440266,4.090189080439159,4.086595088994629,3.5805344114491686,6.072250443084349,3.2770519623623424,3.669362552718976,5.172401030959029,1.9464322647570629,2.673034561523477,3.0342500094495986,5.697782955261565,5.25536766215324,4.858536335192785,3.531502891765144
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,carrobbio,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
68.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,duomo,0,2.0,0,0,1,1,0,0,0,1,150.0,0,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
74.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,casoretto,0,4.0,0,0,1,1,0,0,0,1,200.0,0,45.4885214,9.2273953,3.8698881263735307,3.769544212419478,8.145829467869156,1.9436296950001788,4.59562855373037,4.3319194799352045,2.668320001340479,5.899607242816112,5.573923203898771,5.801194329869121,2.417615352629851,2.898476409650598,3.2694520020858007,4.328411116022217
60.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,buenos aires,0,3.0,0,0,1,1,0,0,0,1,66.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 room, 3+ bathrooms, open kitchen",1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,cimiano,0,3.0,0,0,0,1,0,0,0,1,125.0,0,45.5011666,9.2446195,5.8131799570029825,5.700659977563431,9.74763785139722,3.7169422579548206,6.479088569276238,6.167036705655567,4.596450274977483,7.8179443334956416,7.383953430343381,7.525721980821493,4.15330717784674,4.637064196859973,5.03312290146317,6.258136610971235
90.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,vincenzo monti,0,5.0,0,0,1,3,0,0,1,0,350.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003
55.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,repubblica,0,3.0,0,0,1,2,0,0,0,1,300.0,0,45.4794372,9.1979411,1.758806739983205,1.4791727139123638,5.769646210302571,0.717462064078707,2.1123407113739865,1.8235973267296637,0.6046545724091428,3.482583674325217,3.068678131742437,3.347098723403385,0.5728455022883316,0.6699834858062881,0.8759181797090618,1.994051467347949
40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,brera,0,5.0,0,0,1,4,0,0,1,0,120.0,0,45.4715187,9.1877351,0.8762462405717322,0.45888980609763463,5.026708274176282,1.8993191362096187,0.9837789878525532,0.9084534194508275,0.9974877808533209,2.2997211403111595,2.0980112891849014,2.5535560511225004,1.6146734011899038,1.3063513431820526,1.0432664075461386,0.8357258863976299
56.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,centrale,0,3.0,0,0,0,5,0,0,1,0,0.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
53.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,washington,0,-1.0,1,0,1,1,0,0,0,1,200.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
130.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, semi-habitable kitchen",2,1,2,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,centrale,0,3.0,0,0,1,3,0,0,1,0,300.0,0,45.4847973,9.2032159,2.454661838483211,2.1987511930281896,6.222975517052257,0.014559541893568853,2.8050452118255707,2.4629337289472235,1.2072123992655677,4.195050621574439,3.681453529389072,3.8736587225142327,0.49261668016913546,0.9686483273545774,1.3446434022490918,2.7181462663009417
93.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,corso genova,0,2.0,0,0,1,1,0,0,0,1,240.0,0,45.4568538,9.1749831,1.5514229586466346,1.637404166136079,4.629595026636018,3.8011427352615046,1.277659556859474,1.8176481567454004,2.7394636482122143,0.7161198179269732,1.837070034584628,2.5532312588239856,3.5212076940531825,3.169309176150653,2.828798240997882,1.0917596823714546
81.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,vercelli - wagner,0,3.0,0,0,1,6,0,1,0,0,210.0,0,45.46680822960684,9.15901130760179,2.5808712760290193,2.3711183609451694,3.009491713915492,3.9734484822335405,1.3332300598974072,1.524436991381097,3.2959825259341478,1.1511826711643214,0.3947574786029807,0.981440136843357,3.552126113152243,3.0814691516817216,2.679002906611262,1.9355557318885657
20.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,città studi,0,5.0,0,0,1,1,0,0,0,1,50.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
127.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, open kitchen",3,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,montenero,0,4.0,0,0,0,5,0,0,1,0,0.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,duomo,0,5.0,0,0,1,3,0,0,1,0,400.0,0,45.4641385,9.1885548,0.2606399942850796,0.38609425933769975,5.271907202234501,2.5610389489090477,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.38745051677086556
165.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 rooms, 1 bathroom, kitchen diner",5,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,san siro,0,1.0,0,0,1,3,0,0,1,0,400.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.006504606549170423,6.207971505392161,4.20130474117329,4.120820655035372,5.9414197991298465,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874
95.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,santa giulia,0,1.0,0,0,1,1,0,0,0,1,100.0,0,45.436246,9.2431105,5.061762433404134,5.4477898422677855,10.395418742962644,6.2398531569868725,6.336383718416353,6.632943785993199,5.397252810882111,6.478207380419909,7.435486195185501,8.099623471627483,6.466807215872399,6.5997119598423755,6.622505318020206,5.608495781923492
80.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,frua,0,2.0,0,0,1,1,0,0,0,1,163.0,0,45.4647993,9.1492753,3.3245018042480714,3.1439652660559427,2.469198816130121,4.745578206662904,2.1183742981363753,2.3057952459102236,4.08704703743525,1.519445578169397,1.0817059344606041,1.2590940083116025,4.314074145739213,3.8367607567621773,3.43571037414628,2.6790161107767783
40.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,garibaldi - corso como,0,1.0,0,0,1,6,0,1,0,0,150.0,0,45.48253075128914,9.187344571075561,2.069106300687218,1.6723536602043596,4.965574202200583,1.248930388242057,1.811703143104479,1.3493419285131412,1.351681102465622,3.234755244357897,2.481921832141224,2.6163103503812852,0.7782375372713604,0.2941058574219613,0.18655706478173484,2.0172892052220095
